"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
2.0,90.0,2.0,0.003803849220275879,"[[update]] 2 eds reports third quarter loss electronic data systems corp finally settled a dispute with outside [[auditors]] and reported a third quarter loss of 153 million due to the write down of a huge contract to build a computer network for the navy",3.0,0.699846625328064,"[[topical]] 2 eds reports third quarter loss electronic data systems corp finally settled a dispute with outside [[reviewers]] and reported a third quarter loss of 153 million due to the write down of a huge contract to build a computer network for the navy","Successful"
1.0,1186.0,1.0,7.832050323486328e-05,"[[hendrick]] motorsports [[plane]] [[crash]] kills 10 \( [[ap]] \) [[ap]] a [[plane]] [[owned]] by the [[hendrick]] motorsports [[organization]] [[crashed]] [[sunday]] on its [[way]] to a [[nascar]] [[race]] , killing all 10 [[people]] aboard , [[federal]] [[officials]] [[said]] a [[spokesman]] for a [[funeral]] [[home]] where the [[bodies]] were being [[taken]] [[said]] the dead [[included]] the [[son]] , [[brother]] and two [[nieces]] of rick [[hendrick]] , [[owner]] of one of the most [[successful]] [[organizations]] in nascar [[history]]",1.0,0.02941209077835083,"[[henrique]] motorsports [[stealing]] [[cataclysm]] kills 10 \( [[pa]] \) [[pa]] a [[flies]] [[peculiar]] by the [[henrique]] motorsports [[organisms]] [[tumbled]] [[hier]] on its [[approach]] to a [[danica]] [[bullfight]] , killing all 10 [[sexes]] aboard , [[governmental]] [[official]] [[avowed]] a [[presenter]] for a [[interred]] [[indoor]] where the [[corpses]] were being [[undertook]] [[explains]] the dead [[comprising]] the [[boys]] , [[brothers]] and two [[grandsons]] of rick [[hendrik]] , [[bearer]] of one of the most [[prosperous]] [[organiser]] in nascar [[bygone]]","Failed"
1.0,568.0,1.0,8.320808410644531e-05,"brewers [[hand]] [[cards]] fourth straight [[loss]] \( [[ap]] \) ap [[matt]] [[morris]] [[struggled]] in his [[final]] tuneup for the playoffs , and the [[milwaukee]] [[brewers]] [[beat]] the st [[louis]] [[cardinals]] 7 6 [[thursday]] [[night]] to [[send]] the nl [[central]] [[champions]] to their first four game [[losing]] [[streak]] of the [[season]]",1.0,0.00017023086547851562,"brewers [[side]] [[letters]] fourth straight [[disappeared]] \( [[pa]] \) ap [[succumbed]] [[maurice]] [[tried]] in his [[definite]] tuneup for the playoffs , and the [[anaheim]] [[beaters]] [[defeated]] the st [[loy]] [[ravens]] 7 6 [[saturday]] [[evenings]] to [[sent]] the nl [[crucial]] [[partisans]] to their first four game [[wasting]] [[avalanche]] of the [[seasons]]","Failed"
3.0,92.0,3.0,0.008773982524871826,"exeter uni cans chemistry department in a move that has been dubbed as 39 disastrous 39 by the royal society of chemistry , exeter [[university]] is to drop the teaching of chemistry as a [[subject]]",1.0,0.5699927806854248,"exeter uni cans chemistry department in a move that has been dubbed as 39 disastrous 39 by the royal society of chemistry , exeter [[collegiate]] is to drop the teaching of chemistry as a [[regard]]","Successful"
0.0,663.0,0.0,0.00018912553787231445,"[[darfur]] [[peace]] [[talks]] [[struggle]] for [[survival]] abuja \( reuters \) [[peace]] [[talks]] between [[sudan]] 's [[government]] and [[darfur]] [[rebels]] [[struggled]] for [[survival]] after one of the [[two]] [[rebel]] [[groups]] [[said]] on [[wednesday]] the [[negotiations]] [[had]] [[collapsed]] but [[left]] open the [[chance]] of resumption",0.0,0.005544483661651611,"[[khartoum]] [[serenity]] [[talk]] [[shootout]] for [[surviving]] abuja \( reuters \) [[reassurance]] [[chatting]] between [[nigeria]] 's [[goverment]] and [[davor]] [[revolutionaries]] [[beaten]] for [[survivors]] after one of the [[three]] [[mutineers]] [[pools]] [[outlined]] on [[ayer]] the [[discussing]] [[ap]] [[plummeted]] but [[letting]] open the [[prospecting]] of resumption","Failed"
0.0,271.0,0.0,0.0002549290657043457,"hezbollah rejects abolition [[call]] the [[leader]] of [[militant]] lebanese group [[hezbollah]] rejects a un [[call]] for the [[organisation]] to be disbanded",3.0,0.5094658732414246,"hezbollah rejects abolition [[phoning]] the [[execs]] of [[gunman]] lebanese group [[allah]] rejects a un [[invites]] for the [[organization]] to be disbanded","Successful"
3.0,177.0,3.0,0.0005218386650085449,"hp [[releases]] new products for [[enterprises]] launches openview [[automation]] manager , service desk version 5 0 and partnership with cisco for reselling hp management software madrid [[hewlett]] packard [[has]] launched its hp openview [[automation]] [[manager]] that",2.0,0.5089081525802612,"hp [[discharged]] new products for [[venture]] launches openview [[mechanization]] manager , service desk version 5 0 and partnership with cisco for reselling hp management software madrid [[packard]] packard [[had]] launched its hp openview [[automated]] [[executives]] that","Successful"
1.0,81.0,1.0,0.11069297790527344,"[[giddy]] phelps touches gold for first time michael phelps won the gold [[medal]] in the 400 individual medley and set a world record in a time of 4 minutes 8 26 seconds",0.0,0.5856547355651855,"[[dazzled]] phelps touches gold for first time michael phelps won the gold [[medals]] in the 400 individual medley and set a world record in a time of 4 minutes 8 26 seconds","Successful"
0.0,64.0,0.0,0.0008363723754882812,"witnesses to confront cali [[cartel]] kingpin thirteen years into their probe , u s investigators have assembled a team of smugglers , accountants and associates to testify against [[colombian]] cartel [[kingpin]] gilberto rodriguez orejuela",1.0,0.5393941402435303,"witnesses to confront cali [[signs]] kingpin thirteen years into their probe , u s investigators have assembled a team of smugglers , accountants and associates to testify against [[nicaragua]] cartel [[hooligan]] gilberto rodriguez orejuela","Successful"
2.0,243.0,2.0,0.0035764575004577637,"fiat seeks [[pact]] in [[row]] with gm [[fiat]] and general motors are to hold more talks to solve their [[differences]] over the [[future]] of the [[italian]] [[firm]] 's loss [[making]] [[auto]] [[group]] , fiat says",0.0,0.5515645742416382,"fiat seeks [[accords]] in [[queue]] with gm [[peugeot]] and general motors are to hold more talks to solve their [[disagreement]] over the [[impending]] of the [[sicilia]] [[enterprise]] 's loss [[made]] [[railcar]] [[groups]] , fiat says","Successful"
0.0,101.0,0.0,0.0003826618194580078,"large explosion [[shakes]] downtown [[baghdad]] \( ap \) ap a large explosion shook downtown [[baghdad]] on sunday night , but its cause could not immediately be determined",2.0,0.809158980846405,"large explosion [[cobbles]] downtown [[bagdad]] \( ap \) ap a large explosion shook downtown [[bagdad]] on sunday night , but its cause could not immediately be determined","Successful"
1.0,476.0,1.0,9.179115295410156e-05,"[[nets]] 96 , bobcats 89 [[nets]] win but they [[still]] [[look]] out of [[sorts]] one [[night]] after they were [[pounded]] by 19 points in a preseason [[game]] in [[cleveland]] , the nets [[looked]] [[like]] a [[much]] [[different]] [[team]] against the [[expansion]] charlotte bobcats",3.0,0.690373420715332,"[[networking]] 96 , bobcats 89 [[networks]] win but they [[increasingly]] [[worm]] out of [[typing]] one [[bedtime]] after they were [[hit]] by 19 points in a preseason [[gaming]] in [[chicago]] , the nets [[review]] [[adore]] a [[extraordinarily]] [[discordant]] [[computers]] against the [[growing]] charlotte bobcats","Successful"
1.0,305.0,1.0,0.010388076305389404,"brazilian gp sauber preview the brazilian grand prix at [[sao]] [[paulo]] on 24 [[october]] will be the 18th and [[final]] [[round]] of the fia formula one world [[championship]] 2004",1.0,0.032930076122283936,"brazilian gp sauber preview the brazilian grand prix at [[santo]] [[pablo]] on 24 [[janeiro]] will be the 18th and [[finale]] [[rounds]] of the fia formula one world [[champion]] 2004","Failed"
0.0,52.0,0.0,0.019759416580200195,"what they said about cherie blair cherie blair cast aside her treasured privacy this week , touring newspapers offices and television studios to promote the goldfish bowl , her new book , which focuses on [[downing]] street spouses",1.0,0.605419397354126,"what they said about cherie blair cherie blair cast aside her treasured privacy this week , touring newspapers offices and television studios to promote the goldfish bowl , her new book , which focuses on [[toppling]] street spouses","Successful"
3.0,507.0,3.0,0.00019043684005737305,"could [[newer]] browsers [[dethrone]] ie \? [[every]] [[time]] a new ie [[security]] [[flaw]] is [[announced]] , or whenever [[someone]] [[gets]] [[fed]] up with [[hackers]] [[manipulating]] their [[web]] [[browser]] , firefox and other mozilla [[based]] browsers [[get]] a [[bump]] in the [[marketplace]]",3.0,0.00033986568450927734,"could [[latter]] browsers [[dethroned]] ie \? [[any]] [[timeframe]] a new ie [[guaranteed]] [[lack]] is [[announcement]] , or whenever [[cares]] [[receives]] [[nurtured]] up with [[pirated]] [[handle]] their [[lattice]] [[mariners]] , firefox and other mozilla [[situated]] browsers [[ai]] a [[bumper]] in the [[futures]]","Failed"
0.0,553.0,0.0,0.00019794702529907227,"karzai [[camp]] [[scents]] [[victory]] [[early]] in [[afghan]] [[poll]] [[kabul]] \( reuters \) afghan [[president]] [[hamid]] karzai was on [[course]] on [[tuesday]] for an [[outright]] [[victory]] in the [[country]] 's [[historic]] [[presidential]] [[election]] with almost a [[quarter]] of the [[votes]] [[counted]] from the [[poll]] 10 [[days]] [[ago]]",0.0,0.010600805282592773,"karzai [[campos]] [[stink]] [[finalist]] [[immediatly]] in [[afghanistan]] [[surveying]] [[pakistanis]] \( reuters \) afghan [[wheelchair]] [[hammad]] karzai was on [[classes]] on [[tonight]] for an [[forthright]] [[sieg]] in the [[counties]] 's [[historian]] [[gop]] [[option]] with almost a [[semester]] of the [[suffrage]] [[inscribed]] from the [[surveyed]] 10 [[tiempo]] [[alumni]]","Failed"
2.0,194.0,2.0,0.00037348270416259766,"[[santander]] [[sells]] [[stake]] in [[royal]] bank of [[scotland]] [[london]] , [[september]] 9 \( new ratings \) santander central hispano \( bsd2 fse \) has indicated that it is selling a 2 51 stake in royal bank of scotland [[group]] plc , in an attempt to seek regulatory approval to acquire uks abbey national plc",1.0,0.6065595746040344,"[[murcia]] [[resell]] [[games]] in [[royalist]] bank of [[plaid]] [[melbourne]] , [[juni]] 9 \( new ratings \) santander central hispano \( bsd2 fse \) has indicated that it is selling a 2 51 stake in royal bank of scotland [[team]] plc , in an attempt to seek regulatory approval to acquire uks abbey national plc","Successful"
0.0,309.0,0.0,0.00024336576461791992,"barghouti won 39 t [[stand]] if abbas [[meets]] [[terms]] jailed tanzim [[leader]] marwan barghouti is expected to withdraw from the [[race]] for [[leadership]] of the palestinian [[authority]] in the coming days , [[say]] senior fatah sources , if his political demands are met by his election rival , former prime minister mahmoud",1.0,0.5542941093444824,"barghouti won 39 t [[withstand]] if abbas [[cater]] [[stipulations]] jailed tanzim [[skipper]] marwan barghouti is expected to withdraw from the [[thoroughbred]] for [[headmaster]] of the palestinian [[licensed]] in the coming days , [[avowed]] senior fatah sources , if his political demands are met by his election rival , former prime minister mahmoud","Successful"
3.0,187.0,3.0,0.003521859645843506,"sun to [[set]] solaris [[free]] , after a fashion operating [[system]] to [[come]] at no charge for servers with x86 processors but the bug [[fixes]] [[will]] cost you",2.0,0.5078628063201904,"sun to [[establish]] solaris [[unfettered]] , after a fashion operating [[systems]] to [[got]] at no charge for servers with x86 processors but the bug [[stabilized]] [[va]] cost you","Successful"
1.0,427.0,1.0,6.67572021484375e-05,"tennis agassi [[makes]] [[short]] [[work]] of vliegen [[stockholm]] [[andre]] agassi [[made]] short [[work]] of kristof vliegen in his [[opening]] [[stockholm]] [[open]] tennis match [[today]] , beating the belgian 6 2 6 4 in just over an hour",3.0,0.5428159832954407,"tennis agassi [[affords]] [[abstract]] [[functions]] of vliegen [[oslo]] [[matthias]] agassi [[implemented]] short [[workplace]] of kristof vliegen in his [[keynote]] [[stavanger]] [[inaugural]] tennis match [[sonntag]] , beating the belgian 6 2 6 4 in just over an hour","Successful"
2.0,52.0,2.0,0.002125859260559082,"easymobile launch set for march denmark 39 s leading telecoms operator tdc says it will launch a low budget mobile telephone [[operator]] dubbed quot easymobile quot with mobile network operator t [[mobile]] in britain in march 2005",3.0,0.6128218173980713,"easymobile launch set for march denmark 39 s leading telecoms operator tdc says it will launch a low budget mobile telephone [[exploitation]] dubbed quot easymobile quot with mobile network operator t [[movable]] in britain in march 2005","Successful"
1.0,130.0,1.0,7.891654968261719e-05,"cska sponsor rejects [[criticism]] russian oil giant sibneft today [[rejected]] any suggestion of a conflict of interest existing between [[chelsea]] and cska moscow who are due to meet in the [[champions]] [[league]]",2.0,0.9500585198402405,"cska sponsor rejects [[criticizing]] russian oil giant sibneft today [[opposes]] any suggestion of a conflict of interest existing between [[ashley]] and cska moscow who are due to meet in the [[champion]] [[alliance]]","Successful"
